#Frame      Mode1    Mode2    Mode3
  145045 -257.707  157.326 -264.199
  145046 -257.508  157.625 -265.206
  145047 -256.741  159.669 -266.125
  145048 -259.406  157.832 -264.021
  145049 -257.910  157.671 -265.080
  145050 -259.357  157.063 -265.167
  145051 -260.686  156.714 -264.785
  145052 -262.058  157.194 -263.471
  145053 -266.643  153.292 -262.553
  145054 -263.799  154.024 -261.466
  145055 -264.558  154.541 -261.114
  145056 -267.372  153.979 -263.299
  145057 -268.545  154.965 -262.512
  145058 -268.191  153.233 -263.974
  145059 -264.764  159.064 -261.137
  145060 -267.941  156.012 -261.943
  145061 -270.323  154.273 -260.730
  145062 -269.304  156.656 -258.617
  145063 -273.174  154.327 -256.938
  145064 -270.694  153.613 -257.802
  145065 -270.819  152.393 -255.490
  145066 -272.304  152.857 -257.173
  145067 -273.384  151.181 -258.459
  145068 -272.475  151.817 -257.601
  145069 -272.007  156.034 -255.922
  145070 -272.990  153.378 -256.054
  145071 -273.288  150.967 -255.225
  145072 -272.410  151.913 -254.717
  145073 -270.082  151.827 -256.984
  145074 -269.721  150.550 -255.434
  145075 -270.474  152.334 -256.258
  145076 -267.448  150.501 -256.516
  145077 -267.848  148.683 -254.179
  145078 -270.724  149.057 -256.028
  145079 -271.971  146.713 -254.526
  145080 -272.415  146.271 -255.450
  145081 -273.633  145.709 -253.928
  145082 -275.190  143.284 -256.126
  145083 -274.055  142.370 -255.412
  145084 -272.781  142.315 -260.352
  145085 -272.448  139.534 -257.261
  145086 -272.549  140.814 -261.075
  145087 -271.936  142.718 -259.562
  145088 -271.268  142.957 -258.659
  145089 -271.512  145.893 -260.154
  145090 -272.557  146.924 -262.976
  145091 -273.951  144.975 -260.796
  145092 -272.426  145.077 -261.658
  145093 -272.406  145.752 -262.232
  145094 -269.010  146.891 -263.173
  145095 -270.198  146.465 -262.191
  145096 -268.188  146.626 -264.648
  145097 -264.271  144.096 -264.781
  145098 -265.442  143.763 -265.802
  145099 -268.219  144.658 -268.090
  145100 -269.069  143.223 -264.923
  145101 -270.816  140.037 -265.500
  145102 -267.453  139.118 -266.950
  145103 -266.377  141.279 -266.675
  145104 -263.266  141.252 -266.949
  145105 -262.794  137.685 -267.052
  145106 -262.785  137.271 -267.231
  145107 -262.421  138.097 -268.261
  145108 -259.197  138.825 -266.231
  145109 -262.632  133.968 -265.905
  145110 -264.063  134.531 -266.466
  145111 -267.657  131.700 -265.956
  145112 -270.202  128.683 -265.265
  145113 -268.407  130.046 -266.686
  145114 -270.844  129.262 -266.865
  145115 -272.546  127.580 -267.330
  145116 -269.123  130.337 -270.983
  145117 -270.261  128.363 -270.863
  145118 -273.647  127.173 -269.735
  145119 -273.668  129.184 -271.525
  145120 -273.984  131.228 -270.943
  145121 -269.576  133.991 -272.571
  145122 -268.267  135.254 -273.735
  145123 -269.336  131.560 -273.203
  145124 -269.520  132.361 -271.163
  145125 -270.902  130.061 -270.992
  145126 -270.272  126.935 -270.044
  145127 -268.893  127.401 -272.888
  145128 -268.424  126.395 -272.443
  145129 -270.488  127.977 -274.085
  145130 -267.733  131.152 -275.228
  145131 -264.624  133.127 -275.585
  145132 -263.984  133.384 -274.335
  145133 -263.897  136.629 -275.158
  145134 -262.256  138.916 -273.050
  145135 -262.325  136.767 -274.057
  145136 -266.002  135.906 -272.637
  145137 -263.894  136.627 -270.779
  145138 -262.855  141.017 -271.499
  145139 -262.608  142.159 -274.518
  145140 -261.617  140.070 -272.999
  145141 -259.226  140.812 -273.461
  145142 -257.306  140.194 -271.521
  145143 -255.137  143.036 -271.965
  145144 -251.566  144.284 -272.208
  145145 -253.869  142.832 -271.186
  145146 -256.770  142.903 -269.732
  145147 -259.864  140.905 -269.482
  145148 -258.228  146.057 -270.232
  145149 -259.708  143.096 -268.582
  145150 -260.244  143.882 -269.961
  145151 -261.528  143.983 -271.249
  145152 -264.503  143.387 -270.664
  145153 -264.080  141.547 -272.181
  145154 -265.219  141.624 -271.848
  145155 -264.843  142.121 -271.453
  145156 -266.498  144.820 -270.753
  145157 -270.006  142.714 -267.764
  145158 -267.290  142.399 -266.447
  145159 -265.394  144.547 -266.614
  145160 -265.016  145.288 -268.895
  145161 -262.433  146.149 -268.702
  145162 -259.344  146.205 -267.501
  145163 -261.122  147.489 -266.529
  145164 -264.175  147.750 -268.476
  145165 -263.033  146.834 -268.201
  145166 -264.478  146.308 -269.272
  145167 -264.251  144.923 -269.316
  145168 -266.803  148.405 -269.314
  145169 -265.453  145.486 -268.696
  145170 -266.898  146.204 -266.932
  145171 -265.048  151.300 -268.343
  145172 -262.412  152.005 -268.824
  145173 -263.920  151.794 -265.146
  145174 -263.068  150.884 -265.074
  145175 -260.535  149.167 -265.210
  145176 -262.909  148.357 -262.941
  145177 -261.256  148.947 -263.996
  145178 -261.918  149.633 -262.398
  145179 -261.504  148.745 -262.396
  145180 -266.110  148.359 -262.060
  145181 -259.842  148.223 -262.708
  145182 -259.008  149.802 -262.944
  145183 -259.482  151.080 -264.292
  145184 -259.890  153.139 -264.504
  145185 -260.358  154.227 -266.117
  145186 -258.362  152.981 -264.231
  145187 -258.788  151.189 -259.906
  145188 -257.493  151.036 -260.775
  145189 -258.651  153.916 -262.920
  145190 -258.487  151.111 -263.359
  145191 -256.647  153.738 -266.115
  145192 -257.601  153.781 -261.759
  145193 -258.105  155.275 -262.867
  145194 -255.873  155.407 -265.383
  145195 -257.698  155.271 -262.034
  145196 -257.582  154.924 -261.984
  145197 -257.733  154.272 -263.092
  145198 -257.829  155.972 -263.143
  145199 -255.544  153.410 -264.454
  145200 -255.814  155.078 -265.334
  145201 -257.480  151.822 -263.221
  145202 -260.678  154.007 -264.573
  145203 -261.231  151.833 -265.244
  145204 -265.979  152.340 -264.592
  145205 -267.514  153.553 -264.984
  145206 -263.672  148.858 -263.188
  145207 -263.526  150.221 -264.284
  145208 -261.464  150.241 -261.811
  145209 -261.239  148.900 -264.195
  145210 -264.376  147.932 -264.791
  145211 -265.403  148.623 -263.910
  145212 -263.292  150.327 -265.592
  145213 -266.355  148.066 -263.816
  145214 -265.142  148.465 -264.063
  145215 -265.389  144.865 -264.377
  145216 -263.488  143.990 -264.706
  145217 -267.589  145.038 -262.550
  145218 -266.585  147.740 -263.351
  145219 -268.140  147.905 -261.513
  145220 -269.449  148.315 -260.680
  145221 -269.386  148.302 -261.906
  145222 -273.062  147.981 -259.987
  145223 -274.236  148.451 -258.455
  145224 -271.714  148.884 -257.489
  145225 -271.238  153.300 -258.460
  145226 -272.707  150.590 -258.654
  145227 -271.750  152.518 -255.696
  145228 -272.654  151.305 -254.561
  145229 -273.518  150.930 -255.150
  145230 -270.201  151.643 -256.908
  145231 -270.927  151.974 -255.529
  145232 -271.842  153.691 -255.891
  145233 -267.259  154.694 -258.530
  145234 -269.615  156.055 -257.759
  145235 -270.094  157.714 -259.230
  145236 -267.631  156.560 -258.603
  145237 -268.687  154.556 -256.760
  145238 -269.845  153.628 -258.365
  145239 -268.629  152.309 -259.505
  145240 -265.333  153.211 -259.965
  145241 -268.667  152.150 -258.765
  145242 -272.093  153.571 -258.178
  145243 -269.458  152.541 -257.792
  145244 -271.781  150.091 -257.587
  145245 -269.604  153.395 -260.363
  145246 -268.628  157.026 -261.005
  145247 -264.957  155.500 -260.971
  145248 -262.569  155.187 -259.158
  145249 -260.907  152.809 -259.645
  145250 -262.569  156.489 -258.461
  145251 -266.643  155.505 -259.094
  145252 -264.987  153.864 -259.726
  145253 -264.418  155.755 -261.405
  145254 -265.271  158.030 -260.465
  145255 -267.211  158.068 -260.231
  145256 -267.124  157.083 -260.048
  145257 -262.192  155.621 -258.930
  145258 -263.593  156.538 -260.235
  145259 -262.696  156.900 -258.432
  145260 -260.667  160.391 -257.566
  145261 -262.150  160.290 -260.893
  145262 -261.236  159.041 -259.059
  145263 -259.385  159.288 -258.318
  145264 -255.303  161.532 -260.839
  145265 -256.315  162.037 -259.749
  145266 -257.259  158.788 -261.659
  145267 -257.410  158.024 -258.676
  145268 -255.889  156.369 -261.394
  145269 -256.996  157.198 -262.322
  145270 -256.670  157.449 -262.767
  145271 -253.128  160.467 -263.464
  145272 -252.383  162.291 -266.774
  145273 -251.176  160.310 -266.046
  145274 -250.154  158.603 -264.566
  145275 -254.095  157.730 -267.182
  145276 -255.041  155.151 -265.053
  145277 -256.010  156.144 -264.820
  145278 -251.615  157.935 -266.700
  145279 -251.344  156.510 -264.809
  145280 -250.168  157.104 -263.856
  145281 -253.343  159.357 -263.733
  145282 -250.020  161.008 -263.980
  145283 -250.158  162.559 -264.679
  145284 -253.646  164.404 -263.390
  145285 -253.398  165.043 -263.950
  145286 -252.088  164.588 -264.197
  145287 -253.063  163.283 -262.805
  145288 -255.263  164.347 -263.030
  145289 -259.589  161.033 -258.985
  145290 -259.589  159.719 -256.725
  145291 -259.009  159.599 -256.393
  145292 -260.067  156.682 -254.709
  145293 -259.920  156.646 -255.329
  145294 -259.938  153.753 -255.210
  145295 -260.715  158.531 -257.018
  145296 -254.885  160.126 -259.471
  145297 -254.765  163.836 -262.297
  145298 -256.200  163.037 -261.883
  145299 -255.876  162.184 -262.920
  145300 -256.462  161.494 -262.743
  145301 -255.887  158.903 -263.559
  145302 -256.656  156.616 -263.324
  145303 -255.298  157.312 -263.569
  145304 -255.988  152.825 -263.349
  145305 -255.827  153.664 -263.868
  145306 -255.179  155.484 -263.826
  145307 -254.322  156.591 -265.376
  145308 -254.678  154.766 -264.868
  145309 -254.044  151.409 -266.598
  145310 -253.397  151.935 -266.038
  145311 -254.484  153.619 -266.815
  145312 -257.893  150.621 -266.373
  145313 -257.768  151.332 -267.197
  145314 -258.244  149.940 -266.388
  145315 -260.860  148.625 -269.287
  145316 -260.839  148.173 -268.137
  145317 -262.080  146.522 -266.118
  145318 -261.906  150.170 -266.231
  145319 -263.964  150.596 -265.244
  145320 -262.025  149.611 -266.796
  145321 -263.048  150.041 -265.506
  145322 -259.957  151.242 -266.039
  145323 -258.753  152.414 -268.593
  145324 -260.714  153.980 -267.954
  145325 -262.445  154.073 -266.376
  145326 -259.038  151.815 -263.952
  145327 -258.788  150.286 -263.496
  145328 -257.634  152.464 -264.163
  145329 -257.198  156.352 -265.650
  145330 -256.824  155.975 -267.025
  145331 -257.674  157.350 -264.380
  145332 -259.285  155.182 -264.058
  145333 -262.059  155.909 -262.848
  145334 -262.212  158.200 -264.268
  145335 -264.122  157.124 -263.986
  145336 -265.951  155.103 -262.138
  145337 -265.992  155.025 -260.975
  145338 -267.225  151.286 -260.289
  145339 -266.826  152.787 -260.773
  145340 -267.702  155.247 -260.229
  145341 -267.472  154.228 -262.521
  145342 -266.303  157.306 -262.925
  145343 -266.716  156.543 -263.305
  145344 -268.790  155.971 -264.737
  145345 -269.218  157.073 -263.769
  145346 -265.167  158.759 -264.016
  145347 -263.974  160.322 -262.523
  145348 -265.830  156.090 -263.422
  145349 -266.941  156.468 -264.368
  145350 -269.240  154.929 -264.304
  145351 -267.050  154.480 -262.932
  145352 -266.787  155.743 -262.813
  145353 -265.438  156.158 -263.103
  145354 -263.846  158.659 -263.529
  145355 -264.059  156.517 -260.320
  145356 -264.696  150.575 -260.038
  145357 -265.026  152.331 -260.824
  145358 -263.614  156.107 -262.175
  145359 -264.413  155.679 -260.478
  145360 -264.697  158.836 -261.185
  145361 -263.919  158.794 -262.868
  145362 -265.336  159.208 -261.573
  145363 -262.655  160.903 -261.618
  145364 -263.875  157.465 -260.547
  145365 -263.940  156.656 -261.004
  145366 -263.685  159.173 -260.650
  145367 -264.740  156.741 -260.012
  145368 -262.768  157.645 -260.419
  145369 -264.074  160.250 -262.229
  145370 -264.897  159.224 -261.240
  145371 -267.741  157.195 -262.078
  145372 -267.977  158.178 -262.463
  145373 -265.888  154.899 -261.062
  145374 -266.756  153.417 -260.969
  145375 -263.936  156.470 -261.713
  145376 -263.811  155.640 -260.796
  145377 -263.075  157.314 -259.447
  145378 -263.442  152.902 -260.503
  145379 -265.977  154.502 -261.245
  145380 -269.689  155.564 -261.283
  145381 -269.477  155.981 -259.379
  145382 -269.296  160.375 -258.388
  145383 -265.589  157.916 -260.783
  145384 -266.582  155.986 -260.589
  145385 -264.917  156.217 -260.102
  145386 -266.547  159.887 -258.236
  145387 -266.572  160.109 -260.049
  145388 -270.102  156.666 -259.308
  145389 -270.189  157.926 -257.813
  145390 -271.138  156.408 -255.214
  145391 -272.050  154.151 -255.795
  145392 -271.634  156.062 -256.255
  145393 -270.302  150.930 -255.866
  145394 -270.479  152.814 -254.328
  145395 -268.028  150.687 -254.281
  145396 -268.445  153.528 -252.999
  145397 -269.644  152.911 -253.420
  145398 -267.932  154.428 -252.518
  145399 -271.756  154.574 -252.710
  145400 -270.089  156.149 -253.004
  145401 -274.034  155.533 -255.651
  145402 -272.352  152.896 -256.760
  145403 -272.189  152.458 -256.207
  145404 -269.851  153.476 -256.756
  145405 -267.927  151.962 -257.112
  145406 -267.429  153.693 -258.639
  145407 -269.328  156.014 -258.119
  145408 -265.949  159.019 -258.159
  145409 -266.380  158.963 -260.581
  145410 -265.402  160.823 -258.292
  145411 -267.101  161.392 -256.647
  145412 -266.848  162.121 -254.274
  145413 -268.050  162.081 -254.802
  145414 -266.950  159.830 -254.215
  145415 -268.153  158.421 -253.596
  145416 -264.136  160.210 -253.587
  145417 -265.724  157.700 -253.249
  145418 -266.505  159.795 -253.512
  145419 -272.593  160.085 -254.036
  145420 -270.579  161.722 -252.509
  145421 -270.002  161.810 -254.659
  145422 -269.287  162.441 -257.054
  145423 -271.678  162.089 -256.157
  145424 -272.339  160.493 -255.826
  145425 -273.440  159.470 -255.498
  145426 -269.797  158.864 -255.160
  145427 -270.390  158.083 -256.233
  145428 -273.393  159.005 -256.678
  145429 -272.039  161.151 -256.235
  145430 -274.819  158.913 -251.691
  145431 -274.860  156.509 -254.344
  145432 -274.021  157.194 -252.855
  145433 -276.824  156.708 -250.487
  145434 -273.997  157.984 -252.989
  145435 -276.319  160.152 -253.204
  145436 -276.360  162.722 -253.292
  145437 -271.957  164.578 -254.921
  145438 -269.655  165.103 -253.349
  145439 -272.982  163.300 -254.189
  145440 -272.761  165.527 -255.319
  145441 -273.890  165.839 -254.692
  145442 -275.046  162.248 -254.195
  145443 -273.256  159.665 -252.328
  145444 -274.845  158.130 -253.224
  145445 -274.934  157.704 -251.898
  145446 -276.534  157.459 -254.572
  145447 -277.695  157.866 -254.274
  145448 -279.187  154.627 -254.638
  145449 -277.131  156.625 -253.179
  145450 -278.689  156.718 -252.125
  145451 -281.041  156.367 -251.497
  145452 -282.187  153.304 -250.735
  145453 -280.195  153.903 -251.336
  145454 -279.050  158.546 -252.555
  145455 -278.764  160.504 -252.397
  145456 -275.550  160.984 -254.348
  145457 -275.933  161.820 -255.904
  145458 -279.688  158.648 -252.437
  145459 -277.940  158.288 -252.069
  145460 -275.690  156.041 -253.435
  145461 -274.667  154.968 -253.012
  145462 -278.016  156.182 -251.605
  145463 -277.811  155.722 -253.652
  145464 -279.932  154.382 -254.943
  145465 -280.880  157.061 -253.704
  145466 -280.703  157.846 -254.864
  145467 -280.248  156.758 -254.916
  145468 -277.588  159.215 -255.108
  145469 -277.968  159.579 -254.903
  145470 -277.910  159.395 -255.675
  145471 -280.963  156.449 -254.233
  145472 -279.326  157.427 -255.258
  145473 -281.817  155.646 -253.604
  145474 -279.987  156.821 -254.945
  145475 -277.184  156.886 -254.368
  145476 -276.507  156.879 -254.870
  145477 -275.548  159.747 -253.792
  145478 -276.407  160.720 -256.217
  145479 -277.146  162.357 -255.286
  145480 -277.538  163.928 -254.377
  145481 -279.271  159.983 -251.328
  145482 -281.015  160.755 -252.578
  145483 -277.813  162.470 -252.064
  145484 -278.773  160.460 -252.319
  145485 -278.205  160.269 -254.992
  145486 -279.012  159.238 -252.709
  145487 -280.795  157.655 -253.651
  145488 -280.208  159.820 -252.141
  145489 -279.626  159.742 -249.472
  145490 -280.925  158.632 -251.670
  145491 -278.941  160.499 -251.659
  145492 -279.023  159.851 -249.815
  145493 -277.536  159.860 -250.140
  145494 -279.273  160.840 -248.330
  145495 -278.931  162.219 -248.672
  145496 -278.128  162.593 -247.428
  145497 -276.937  164.280 -247.039
  145498 -274.786  163.383 -246.898
  145499 -277.477  163.225 -246.817
  145500 -276.368  161.254 -244.506
  145501 -279.820  165.582 -246.223
  145502 -281.829  162.449 -244.968
  145503 -280.737  159.920 -242.785
  145504 -282.935  155.372 -243.684
  145505 -277.709  156.760 -245.256
  145506 -278.988  158.213 -243.191
  145507 -280.578  154.805 -242.908
  145508 -280.471  153.416 -244.155
  145509 -282.191  154.922 -244.309
  145510 -280.844  155.940 -244.735
  145511 -280.783  158.901 -243.611
  145512 -282.258  157.920 -243.726
  145513 -281.034  157.034 -243.424
  145514 -283.628  153.866 -245.322
  145515 -286.542  155.505 -246.096
  145516 -284.908  153.762 -244.488
  145517 -284.722  152.833 -244.850
  145518 -283.119  155.323 -246.604
  145519 -280.825  154.118 -247.737
  145520 -282.536  150.129 -245.248
  145521 -281.506  153.002 -247.601
  145522 -281.161  153.589 -246.870
  145523 -282.307  151.530 -244.082
  145524 -283.412  151.994 -247.182
  145525 -284.027  154.727 -250.087
  145526 -281.014  157.111 -249.644
  145527 -281.508  152.370 -248.535
  145528 -279.604  156.140 -253.235
  145529 -283.664  155.801 -250.435
  145530 -283.577  157.202 -249.434
  145531 -284.745  152.199 -248.830
  145532 -285.497  149.986 -249.168
  145533 -288.072  152.870 -248.747
  145534 -286.637  152.795 -247.132
  145535 -285.830  152.059 -250.095
  145536 -286.335  155.111 -251.293
  145537 -285.114  155.454 -249.058
  145538 -284.536  156.930 -246.113
  145539 -283.619  159.360 -247.657
  145540 -280.399  156.580 -246.626
  145541 -281.161  155.889 -245.083
  145542 -283.060  156.158 -244.609
  145543 -283.520  156.085 -244.433
  145544 -283.484  157.233 -244.367
  145545 -287.044  157.223 -244.535
  145546 -288.093  155.491 -245.926
  145547 -287.665  155.883 -244.596
  145548 -285.026  156.348 -247.451
  145549 -286.603  154.413 -246.004
  145550 -287.248  152.143 -245.833
  145551 -285.700  151.894 -245.238
  145552 -286.540  152.109 -248.114
  145553 -285.152  151.334 -248.351
  145554 -284.347  149.426 -247.268
  145555 -281.943  150.462 -247.466
  145556 -279.676  147.966 -247.550
  145557 -281.039  146.293 -248.160
  145558 -280.164  145.192 -249.032
  145559 -280.635  147.988 -246.979
  145560 -283.417  150.662 -246.339
  145561 -283.084  150.333 -245.537
  145562 -283.100  149.713 -247.528
  145563 -279.727  148.153 -245.542
  145564 -280.333  148.768 -244.497
  145565 -282.736  147.406 -245.491
  145566 -277.984  147.417 -246.303
  145567 -280.311  150.545 -246.509
  145568 -281.303  151.466 -244.311
  145569 -281.911  153.609 -244.674
  145570 -282.500  147.907 -243.836
  145571 -281.215  150.139 -242.746
  145572 -279.822  151.633 -242.519
  145573 -279.837  152.587 -243.414
  145574 -276.993  155.567 -245.436
  145575 -275.380  155.724 -245.223
  145576 -280.727  157.069 -244.243
  145577 -280.173  156.332 -241.824
  145578 -278.321  158.165 -242.320
  145579 -281.088  150.721 -241.219
  145580 -281.331  150.128 -239.049
  145581 -280.244  151.578 -240.447
  145582 -275.561  149.387 -239.955
  145583 -275.864  151.107 -238.402
  145584 -273.654  152.265 -239.285
  145585 -274.941  153.451 -240.392
  145586 -276.291  152.355 -238.923
  145587 -275.328  152.916 -239.060
  145588 -279.047  151.579 -239.081
  145589 -278.418  151.511 -237.396
  145590 -278.145  148.918 -236.874
  145591 -278.309  148.448 -235.772
  145592 -280.145  152.259 -233.353
  145593 -279.407  153.017 -233.990
  145594 -279.875  151.536 -232.534
  145595 -278.749  151.939 -234.629
  145596 -278.116  149.011 -235.332
  145597 -279.786  147.556 -233.188
  145598 -280.385  149.661 -234.946
  145599 -282.904  150.660 -233.156
  145600 -283.331  150.471 -232.652
  145601 -287.580  154.811 -233.166
  145602 -285.986  150.540 -230.945
  145603 -282.395  148.312 -231.823
  145604 -280.368  151.185 -231.936
  145605 -278.389  151.143 -234.038
  145606 -278.463  149.265 -231.787
  145607 -277.833  147.697 -231.845
  145608 -277.392  148.729 -233.572
  145609 -275.979  150.894 -232.445
  145610 -278.478  149.438 -233.367
  145611 -278.887  146.894 -232.484
  145612 -281.907  144.982 -232.290
  145613 -281.671  147.726 -230.821
  145614 -278.585  150.911 -233.447
  145615 -279.740  147.552 -233.912
  145616 -283.469  147.381 -234.550
  145617 -282.958  147.844 -233.712
  145618 -284.230  149.433 -232.255
  145619 -285.445  149.455 -232.066
  145620 -287.716  144.975 -230.781
  145621 -288.840  142.644 -233.533
  145622 -287.625  144.396 -234.941
  145623 -286.152  146.554 -234.699
  145624 -286.712  149.481 -234.163
  145625 -283.688  150.880 -234.633
  145626 -284.198  152.387 -235.060
  145627 -282.762  152.881 -233.494
  145628 -285.076  152.652 -232.829
  145629 -283.191  153.269 -232.545
  145630 -281.132  153.176 -230.801
  145631 -281.200  153.901 -233.675
  145632 -281.823  154.914 -236.373
  145633 -282.382  160.498 -236.566
  145634 -284.406  160.416 -237.231
  145635 -285.883  160.253 -234.300
  145636 -285.381  159.353 -232.720
  145637 -285.025  158.209 -231.333
  145638 -286.129  158.993 -230.311
  145639 -288.256  158.590 -232.869
  145640 -291.035  154.949 -231.140
  145641 -288.693  154.760 -232.528
  145642 -285.966  154.993 -232.323
  145643 -290.952  155.043 -233.938
  145644 -287.946  153.114 -235.280
  145645 -288.985  152.127 -234.287
  145646 -289.111  151.881 -232.564
  145647 -293.638  151.731 -234.053
  145648 -296.487  147.127 -234.169
  145649 -294.113  148.801 -234.856
  145650 -293.745  147.900 -233.441
  145651 -297.115  149.694 -233.895
  145652 -295.736  150.568 -233.256
  145653 -297.113  154.298 -234.048
  145654 -297.396  154.112 -233.520
  145655 -296.823  154.576 -233.225
  145656 -296.961  151.426 -232.251
  145657 -295.798  151.081 -230.936
  145658 -299.316  152.683 -232.487
  145659 -299.508  151.539 -233.236
  145660 -298.198  153.058 -236.092
  145661 -295.905  151.307 -236.618
  145662 -298.550  155.323 -235.913
  145663 -297.023  153.123 -235.795
  145664 -297.511  152.139 -235.532
  145665 -298.498  151.745 -234.040
  145666 -297.090  151.921 -235.243
  145667 -296.052  151.236 -235.624
  145668 -296.340  150.575 -234.068
  145669 -296.247  153.363 -236.338
  145670 -296.037  151.097 -236.502
  145671 -294.289  151.519 -235.175
  145672 -293.510  151.254 -236.788
  145673 -293.980  153.248 -237.782
  145674 -289.128  155.981 -239.939
  145675 -289.645  153.709 -238.835
  145676 -286.987  154.626 -237.546
  145677 -289.412  151.666 -236.473
  145678 -289.073  152.698 -237.132
  145679 -289.546  149.236 -236.041
  145680 -290.845  148.049 -238.104
  145681 -291.143  144.670 -235.469
  145682 -292.515  145.291 -237.036
  145683 -291.809  146.832 -237.771
  145684 -290.889  148.477 -240.780
  145685 -289.235  151.329 -240.428
  145686 -288.972  152.409 -238.201
  145687 -289.375  154.817 -239.647
  145688 -287.891  155.102 -240.404
  145689 -289.541  154.232 -240.276
  145690 -292.011  154.129 -239.397
  145691 -292.063  154.346 -241.343
  145692 -291.938  152.463 -240.341
  145693 -293.035  154.468 -240.463
  145694 -293.990  155.212 -239.763
  145695 -292.799  152.563 -240.794
  145696 -292.004  153.096 -240.138
  145697 -290.977  154.955 -240.921
  145698 -287.801  155.058 -239.588
  145699 -287.856  155.732 -239.989
  145700 -291.345  156.505 -238.847
  145701 -288.657  157.355 -240.578
  145702 -289.067  158.419 -241.358
  145703 -290.838  160.288 -239.741
  145704 -291.843  159.443 -241.225
  145705 -291.357  161.325 -242.019
  145706 -292.741  159.261 -242.575
  145707 -291.953  158.457 -241.015
  145708 -294.632  159.113 -240.664
  145709 -292.568  158.720 -238.723
  145710 -293.472  157.568 -236.731
  145711 -292.593  159.270 -237.346
  145712 -292.979  159.604 -239.516
  145713 -290.985  158.553 -238.587
  145714 -291.594  160.257 -238.559
  145715 -287.984  161.599 -240.194
  145716 -289.664  160.959 -241.221
  145717 -286.007  161.727 -240.034
  145718 -286.001  160.911 -241.892
  145719 -288.516  159.463 -241.393
  145720 -288.000  160.639 -239.291
  145721 -290.677  160.344 -239.916
  145722 -290.836  160.690 -240.032
  145723 -290.426  154.913 -239.904
  145724 -291.506  161.446 -239.449
  145725 -291.119  160.931 -238.884
  145726 -291.942  161.440 -237.877
  145727 -290.402  160.535 -238.615
  145728 -287.864  162.332 -237.798
  145729 -282.261  161.822 -239.725
  145730 -284.207  159.622 -240.954
  145731 -284.927  159.629 -240.264
  145732 -287.278  160.061 -243.029
  145733 -285.813  161.754 -243.874
  145734 -286.617  158.506 -243.338
  145735 -287.237  160.256 -243.825
  145736 -288.145  160.951 -241.886
  145737 -289.789  161.154 -243.339
  145738 -289.210  158.108 -241.500
  145739 -285.501  161.384 -244.436
  145740 -288.842  163.015 -244.094
  145741 -287.461  163.276 -243.818
  145742 -290.058  162.867 -244.426
  145743 -289.175  164.095 -244.622
  145744 -286.308  161.885 -241.496
  145745 -286.184  167.960 -243.589
  145746 -287.802  162.033 -242.751
  145747 -286.286  158.717 -241.540
  145748 -286.608  159.678 -238.256
  145749 -286.102  160.426 -241.986
  145750 -284.521  161.764 -241.950
  145751 -284.765  163.440 -241.643
  145752 -284.401  164.578 -239.608
  145753 -283.782  162.909 -238.827
  145754 -284.519  161.781 -239.532
  145755 -283.446  163.214 -239.473
  145756 -283.861  162.780 -239.788
  145757 -286.699  161.348 -235.823
  145758 -284.937  163.227 -236.779
  145759 -286.541  158.067 -235.353
  145760 -287.219  160.427 -236.515
  145761 -287.445  158.251 -237.063
  145762 -288.493  160.042 -237.702
  145763 -289.017  160.247 -234.977
  145764 -286.421  161.462 -232.926
  145765 -283.368  159.490 -234.978
  145766 -285.770  160.512 -235.454
  145767 -283.738  162.930 -233.967
  145768 -284.230  161.807 -235.471
  145769 -282.678  162.204 -234.645
  145770 -279.501  164.040 -235.563
  145771 -282.887  165.576 -234.151
  145772 -282.775  170.214 -233.324
  145773 -282.852  169.110 -233.097
  145774 -283.918  168.463 -234.973
  145775 -284.744  164.552 -233.224
  145776 -283.878  164.939 -233.320
  145777 -287.002  165.952 -233.866
  145778 -288.440  166.417 -234.006
  145779 -285.225  167.037 -236.714
  145780 -286.296  167.147 -236.007
  145781 -285.545  168.518 -235.400
  145782 -283.298  167.966 -236.668
  145783 -283.657  165.572 -236.769
  145784 -285.288  160.678 -236.971
  145785 -285.704  162.814 -238.307
  145786 -283.902  160.979 -238.519
  145787 -280.342  162.924 -240.252
  145788 -283.767  161.110 -239.527
  145789 -283.900  161.179 -240.825
  145790 -286.657  159.895 -240.447
  145791 -283.760  158.341 -242.903
  145792 -285.382  158.916 -241.116
  145793 -286.649  156.044 -239.178
  145794 -284.955  156.597 -238.059
  145795 -285.847  158.026 -238.719
  145796 -283.508  160.631 -240.797
  145797 -284.240  161.166 -239.515
  145798 -283.466  161.018 -240.676
  145799 -277.934  162.505 -241.292
  145800 -280.239  161.510 -240.889
  145801 -281.713  162.849 -240.662
  145802 -280.220  164.913 -240.480
  145803 -278.453  164.170 -239.470
  145804 -276.677  165.450 -241.215
  145805 -278.105  167.197 -242.171
  145806 -279.077  168.498 -241.697
  145807 -278.640  166.273 -240.773
  145808 -276.821  165.607 -238.819
  145809 -277.297  163.077 -240.414
  145810 -275.969  165.232 -239.190
  145811 -272.762  165.108 -240.024
  145812 -272.415  164.755 -239.698
  145813 -270.610  164.290 -238.976
  145814 -273.283  162.959 -241.132
  145815 -273.609  164.290 -243.119
  145816 -275.683  160.786 -242.591
  145817 -273.216  159.901 -241.559
  145818 -273.693  157.551 -239.279
  145819 -274.063  157.999 -238.942
  145820 -274.829  159.652 -240.084
