#Frame      Mode1    Mode2    Mode3
  141279 -153.455  246.831   82.397
  141280 -151.088  247.511   82.627
  141281 -151.293  248.508   82.191
  141282 -152.553  246.748   82.235
  141283 -152.971  246.404   82.601
  141284 -153.434  247.215   82.290
  141285 -155.923  248.063   81.394
  141286 -154.262  246.627   81.837
  141287 -153.404  247.644   81.476
  141288 -151.705  245.298   83.118
  141289 -153.899  246.032   81.560
  141290 -154.774  245.582   81.351
  141291 -154.537  247.614   82.104
  141292 -154.832  247.943   82.694
  141293 -152.397  247.014   83.460
  141294 -155.994  245.432   84.516
  141295 -154.101  247.179   83.734
  141296 -154.142  247.785   84.003
  141297 -153.640  248.687   84.192
  141298 -156.042  248.909   82.638
  141299 -153.464  249.540   84.238
  141300 -153.314  248.931   83.387
  141301 -152.631  250.037   83.441
  141302 -152.427  248.801   82.295
  141303 -151.907  249.618   81.531
  141304 -153.128  249.088   82.584
  141305 -154.694  249.950   82.676
  141306 -156.572  247.899   81.247
  141307 -158.835  248.249   80.442
  141308 -156.628  247.520   82.788
  141309 -156.698  249.236   82.188
  141310 -158.005  247.423   81.735
  141311 -157.768  248.657   80.150
  141312 -155.492  248.387   80.806
  141313 -153.453  248.661   80.360
  141314 -153.578  247.074   82.136
  141315 -153.037  249.121   80.766
  141316 -152.688  248.246   81.249
  141317 -153.430  249.356   81.904
  141318 -150.606  248.269   81.659
  141319 -151.278  249.911   80.705
  141320 -154.034  247.000   80.310
  141321 -151.473  248.290   81.744
  141322 -150.405  250.093   81.903
  141323 -148.305  251.601   81.298
  141324 -148.945  254.176   82.699
  141325 -149.563  252.825   83.463
  141326 -149.177  250.510   81.962
  141327 -151.949  249.317   80.583
  141328 -150.751  250.152   81.727
  141329 -150.050  248.087   81.721
  141330 -152.281  247.819   82.138
  141331 -153.024  249.520   80.531
  141332 -153.222  249.686   82.382
  141333 -154.880  247.058   82.204
  141334 -155.104  248.672   83.075
  141335 -154.797  249.747   81.050
  141336 -154.637  248.164   81.766
  141337 -153.716  247.740   81.790
  141338 -153.073  246.308   81.010
  141339 -155.790  245.939   80.950
  141340 -154.736  247.870   80.263
  141341 -151.699  245.935   80.065
  141342 -153.924  245.144   79.448
  141343 -154.729  245.986   81.978
  141344 -154.899  245.001   80.764
  141345 -154.063  246.398   81.852
  141346 -152.813  248.142   81.307
  141347 -153.260  248.642   82.184
  141348 -153.001  250.188   80.667
  141349 -151.948  248.759   82.559
  141350 -150.949  249.972   81.024
  141351 -150.797  249.469   80.677
  141352 -150.577  249.925   82.172
  141353 -150.168  251.957   82.602
  141354 -152.647  253.377   82.791
  141355 -151.666  250.027   81.662
  141356 -150.006  249.818   80.168
  141357 -151.099  247.055   82.125
  141358 -148.969  246.211   82.474
  141359 -146.965  246.904   83.087
  141360 -145.590  247.887   83.161
  141361 -146.879  248.637   82.710
  141362 -146.353  250.564   83.538
  141363 -150.460  251.667   82.377
  141364 -149.812  251.685   82.156
  141365 -152.783  250.040   82.088
  141366 -154.336  249.734   81.852
  141367 -154.965  251.289   82.174
  141368 -155.344  251.043   82.439
  141369 -151.285  250.847   81.936
  141370 -152.919  249.862   81.008
  141371 -154.482  252.172   82.539
  141372 -153.134  250.381   81.799
  141373 -153.520  252.111   80.748
  141374 -152.144  250.727   80.423
  141375 -154.904  251.587   81.366
  141376 -155.961  252.034   80.748
  141377 -154.117  251.761   82.400
  141378 -154.423  250.545   79.980
  141379 -153.084  249.914   82.396
  141380 -154.661  249.742   81.989
  141381 -152.875  248.476   81.459
  141382 -155.039  247.353   81.342
  141383 -155.155  245.999   81.259
  141384 -155.077  246.301   79.600
  141385 -155.731  246.080   81.419
  141386 -156.909  246.837   81.834
  141387 -154.680  247.843   81.574
  141388 -153.599  248.644   80.936
  141389 -153.943  248.718   80.825
  141390 -149.667  248.960   80.320
  141391 -150.638  248.520   81.044
  141392 -151.012  249.176   81.242
  141393 -152.755  249.282   81.620
  141394 -152.483  249.606   80.037
  141395 -153.908  250.387   79.729
  141396 -154.440  249.505   80.113
  141397 -152.105  249.334   80.736
  141398 -153.207  249.983   81.016
  141399 -153.405  247.674   79.877
  141400 -151.184  248.458   79.055
  141401 -151.188  250.510   80.832
  141402 -153.132  251.499   81.519
  141403 -153.934  252.700   81.647
  141404 -154.261  249.761   82.596
  141405 -153.898  248.785   80.783
  141406 -154.434  252.439   81.200
  141407 -153.114  249.350   82.727
  141408 -155.170  249.874   83.117
  141409 -154.954  251.474   83.919
  141410 -155.904  250.890   83.342
  141411 -155.990  248.602   83.129
  141412 -157.238  248.127   83.365
  141413 -157.859  250.482   81.516
  141414 -155.558  250.027   83.472
  141415 -155.275  249.284   84.220
  141416 -155.522  250.004   85.536
  141417 -151.665  251.678   86.625
  141418 -151.517  250.086   85.092
  141419 -152.860  250.273   84.558
  141420 -153.510  249.613   85.837
  141421 -154.794  250.556   86.340
  141422 -155.719  251.166   84.859
  141423 -151.548  246.973   84.370
  141424 -151.197  247.282   81.330
  141425 -152.617  249.259   82.658
  141426 -153.005  249.396   83.451
  141427 -151.571  250.592   83.281
  141428 -152.169  250.714   85.092
  141429 -153.632  250.453   83.963
  141430 -150.138  252.383   83.967
  141431 -152.230  248.623   83.670
  141432 -150.977  246.776   84.655
  141433 -152.104  247.424   83.202
  141434 -152.579  247.178   84.765
  141435 -151.196  248.830   84.662
  141436 -152.157  247.838   84.774
  141437 -153.255  244.868   84.270
  141438 -155.008  245.360   84.497
  141439 -156.433  245.564   84.962
  141440 -154.183  246.873   84.341
  141441 -153.312  247.530   86.144
  141442 -152.816  248.292   85.307
  141443 -155.259  248.154   85.316
  141444 -154.503  248.321   85.093
  141445 -155.238  247.719   83.976
  141446 -156.760  249.605   82.772
  141447 -157.131  251.148   82.069
  141448 -157.650  248.140   83.878
  141449 -159.175  246.765   84.573
  141450 -162.081  246.586   83.015
  141451 -158.840  248.908   81.734
  141452 -159.066  247.080   81.816
  141453 -160.912  245.542   81.672
  141454 -159.895  245.859   83.424
  141455 -156.553  245.321   82.587
  141456 -157.538  246.221   82.862
  141457 -159.272  247.151   82.893
  141458 -159.255  247.006   82.864
  141459 -159.117  244.860   83.631
  141460 -160.609  245.979   84.271
  141461 -160.217  246.433   83.546
  141462 -161.220  245.277   82.895
  141463 -160.713  246.492   82.748
  141464 -160.751  245.213   82.019
  141465 -160.489  246.289   84.126
  141466 -159.920  246.376   82.327
  141467 -156.200  247.283   81.825
  141468 -157.412  248.153   84.377
  141469 -156.156  248.117   84.007
  141470 -159.000  246.941   84.019
  141471 -158.284  245.959   83.251
  141472 -156.740  247.614   84.953
  141473 -157.970  244.803   83.236
  141474 -158.632  246.598   83.904
  141475 -155.090  247.495   83.227
  141476 -154.112  248.563   84.350
  141477 -153.991  248.898   83.965
  141478 -151.915  251.083   83.087
  141479 -152.038  248.424   82.319
  141480 -150.731  248.453   83.577
  141481 -152.690  248.439   83.427
  141482 -153.968  249.978   82.178
  141483 -154.173  250.021   83.659
  141484 -153.258  249.791   84.499
  141485 -156.098  246.888   84.740
  141486 -155.166  248.319   84.970
  141487 -155.493  249.447   85.198
  141488 -157.641  250.919   84.236
  141489 -155.862  251.410   83.756
  141490 -157.058  249.487   84.158
  141491 -155.779  251.746   82.842
  141492 -156.920  252.433   83.753
  141493 -153.912  251.899   84.255
  141494 -154.268  251.783   83.489
  141495 -155.247  251.995   84.478
  141496 -153.231  251.159   83.893
  141497 -152.226  250.495   85.304
  141498 -152.306  249.206   83.988
  141499 -153.740  250.483   84.058
  141500 -154.854  248.536   84.274
  141501 -156.140  247.923   83.344
  141502 -153.181  247.343   83.761
  141503 -154.342  248.487   85.210
  141504 -154.757  250.350   84.182
  141505 -157.538  250.425   84.910
  141506 -156.866  249.890   86.120
  141507 -155.162  249.431   86.467
  141508 -155.588  248.725   85.977
  141509 -154.837  250.220   85.559
  141510 -154.671  248.819   84.967
  141511 -156.062  250.129   83.360
  141512 -156.592  249.986   84.002
  141513 -154.425  251.974   82.938
  141514 -155.387  252.082   83.045
  141515 -155.502  250.608   82.640
  141516 -151.261  251.666   81.443
  141517 -154.078  252.383   82.432
  141518 -154.764  251.447   81.636
  141519 -152.622  249.479   82.471
  141520 -151.908  247.879   82.998
  141521 -153.711  247.035   82.496
  141522 -153.779  248.980   83.581
  141523 -151.188  248.526   83.396
  141524 -153.414  249.134   83.898
  141525 -154.648  250.456   83.053
  141526 -152.721  250.761   82.092
  141527 -152.334  251.611   82.996
  141528 -154.038  249.722   81.814
  141529 -154.161  248.888   80.539
  141530 -155.283  248.544   82.191
  141531 -155.928  249.331   81.465
  141532 -154.636  249.286   82.271
  141533 -156.622  250.538   81.266
  141534 -156.734  248.674   82.013
  141535 -156.734  246.203   83.016
  141536 -158.928  246.037   81.721
  141537 -160.123  246.884   81.523
  141538 -160.283  246.141   81.456
  141539 -158.286  245.467   81.299
  141540 -159.484  246.867   80.616
  141541 -159.550  246.821   82.444
  141542 -160.407  245.211   81.585
  141543 -160.753  247.451   80.961
  141544 -160.077  247.882   82.175
  141545 -160.836  247.553   82.744
  141546 -164.492  247.105   83.250
  141547 -162.718  247.527   83.390
  141548 -160.967  248.440   84.054
  141549 -162.610  249.289   84.161
  141550 -161.537  250.156   82.823
  141551 -163.087  249.972   80.435
  141552 -165.486  249.496   81.662
  141553 -164.683  249.480   82.296
  141554 -162.113  249.816   81.472
  141555 -161.899  250.562   81.319
  141556 -157.996  249.452   80.211
  141557 -160.689  248.077   82.086
  141558 -160.975  249.295   81.026
  141559 -161.450  248.509   81.729
  141560 -163.090  249.425   83.486
  141561 -162.869  251.086   82.729
  141562 -163.643  249.257   83.135
  141563 -165.694  249.999   81.409
  141564 -164.440  248.707   82.753
  141565 -163.258  247.838   81.374
  141566 -162.802  248.604   82.728
  141567 -164.031  248.166   83.311
  141568 -163.353  246.711   83.287
  141569 -161.871  246.483   83.072
  141570 -162.200  245.668   83.436
  141571 -161.873  245.380   83.233
  141572 -165.472  245.056   83.064
  141573 -164.304  248.245   81.734
  141574 -164.879  247.708   83.368
  141575 -165.546  247.641   81.914
  141576 -167.248  246.411   83.146
  141577 -167.448  245.505   82.767
  141578 -166.135  244.206   83.542
  141579 -167.251  245.531   83.155
  141580 -168.959  245.806   83.390
  141581 -169.248  243.254   84.862
  141582 -167.815  242.457   84.591
  141583 -169.983  243.688   83.633
  141584 -169.745  245.017   83.147
  141585 -168.609  243.730   84.176
  141586 -167.427  243.645   83.297
  141587 -166.217  240.678   83.393
  141588 -167.405  243.536   83.885
  141589 -167.001  241.887   85.025
  141590 -165.106  242.983   84.139
  141591 -163.341  243.248   83.043
  141592 -164.070  243.128   83.794
  141593 -165.955  242.249   83.897
  141594 -167.333  242.416   83.329
  141595 -166.504  243.268   84.457
  141596 -165.898  243.102   85.048
  141597 -165.404  243.574   84.924
  141598 -165.768  243.667   86.097
  141599 -163.352  245.396   86.731
  141600 -163.441  243.968   85.991
  141601 -164.163  242.447   86.248
  141602 -163.915  243.922   84.587
  141603 -164.225  244.862   85.846
  141604 -163.299  241.831   86.904
  141605 -163.965  243.453   85.112
  141606 -164.447  245.420   86.663
  141607 -162.835  243.529   86.700
  141608 -163.928  243.765   85.294
  141609 -165.689  243.390   85.165
  141610 -166.978  241.742   85.140
  141611 -164.095  243.219   85.553
  141612 -162.820  242.966   84.835
  141613 -167.703  239.378   85.390
  141614 -168.827  244.045   85.123
  141615 -168.301  241.681   83.625
  141616 -169.327  242.327   85.383
  141617 -167.649  243.077   84.655
  141618 -167.108  245.686   82.943
  141619 -165.632  244.067   83.092
  141620 -165.224  245.106   84.815
  141621 -165.634  243.318   85.338
  141622 -164.173  243.718   85.874
  141623 -162.173  243.983   83.688
  141624 -162.964  244.405   83.313
  141625 -160.936  243.277   83.682
  141626 -162.595  243.904   82.203
  141627 -163.098  244.762   82.700
  141628 -164.867  243.142   82.298
  141629 -165.333  242.622   83.249
  141630 -163.105  241.717   82.038
  141631 -165.147  241.893   85.036
  141632 -164.126  241.779   84.113
  141633 -163.539  242.845   84.046
  141634 -162.918  244.629   84.730
  141635 -163.429  244.158   83.830
  141636 -164.252  243.240   83.910
  141637 -164.675  242.793   83.560
  141638 -164.031  242.450   85.088
  141639 -163.578  243.820   82.861
  141640 -163.625  244.071   85.158
  141641 -165.220  245.778   85.253
  141642 -165.265  243.445   84.351
  141643 -164.108  246.412   83.951
  141644 -161.937  245.324   84.299
  141645 -161.356  245.215   84.565
  141646 -163.146  244.514   86.430
  141647 -162.025  246.933   86.520
  141648 -163.022  248.252   86.373
  141649 -164.863  246.035   86.538
  141650 -163.880  246.384   87.323
  141651 -163.703  247.165   87.065
  141652 -163.414  246.888   86.498
  141653 -163.672  248.099   86.672
  141654 -162.346  247.891   86.445
  141655 -160.137  244.937   85.716
  141656 -161.709  245.618   86.273
  141657 -161.016  246.522   86.129
  141658 -158.425  245.177   85.986
  141659 -159.432  245.887   85.619
  141660 -159.470  248.080   85.686
  141661 -159.810  247.859   85.882
  141662 -160.015  248.308   87.502
  141663 -160.133  248.637   87.119
  141664 -158.456  249.612   85.190
  141665 -159.876  249.475   86.550
  141666 -157.771  251.257   85.517
  141667 -155.376  248.099   84.358
  141668 -154.386  249.803   84.171
  141669 -156.432  248.354   84.277
  141670 -157.457  248.485   85.953
  141671 -155.171  246.413   84.925
  141672 -156.045  246.442   84.855
  141673 -157.541  247.545   86.075
  141674 -157.037  247.580   85.451
  141675 -157.966  246.436   86.379
  141676 -157.242  246.670   85.933
  141677 -156.378  248.386   85.549
  141678 -155.803  247.055   85.472
  141679 -156.256  249.187   86.782
  141680 -158.017  246.810   86.101
  141681 -156.950  248.292   84.178
  141682 -159.301  250.594   86.003
  141683 -157.442  249.614   85.599
  141684 -157.413  249.243   84.524
  141685 -156.787  248.829   84.957
  141686 -158.175  248.783   84.755
  141687 -158.687  247.634   85.802
  141688 -160.265  248.282   86.389
  141689 -160.438  247.625   86.094
  141690 -158.116  247.028   86.765
  141691 -161.268  247.384   86.621
  141692 -158.964  247.379   84.550
  141693 -160.181  249.319   84.702
  141694 -160.503  246.898   85.318
  141695 -159.462  245.442   86.405
  141696 -161.053  242.724   86.859
  141697 -158.560  244.144   84.725
  141698 -161.890  243.578   85.419
  141699 -162.140  243.820   86.026
  141700 -161.342  243.014   84.001
  141701 -161.604  244.921   85.448
  141702 -156.541  245.961   84.427
  141703 -158.309  247.895   83.289
  141704 -160.518  245.484   84.800
  141705 -161.684  244.720   85.395
  141706 -160.957  245.756   85.395
  141707 -159.965  246.285   84.640
  141708 -160.436  246.453   83.596
  141709 -159.446  247.510   83.277
  141710 -160.384  246.041   83.863
  141711 -160.070  245.569   82.960
  141712 -160.861  247.068   82.161
  141713 -159.908  246.639   82.678
  141714 -160.459  245.048   83.887
  141715 -160.848  246.556   83.270
  141716 -158.941  245.350   84.183
  141717 -163.074  244.822   83.358
  141718 -163.805  243.875   85.001
  141719 -163.869  243.828   85.870
  141720 -165.491  245.343   85.129
  141721 -161.195  246.759   85.816
  141722 -160.801  246.634   84.526
  141723 -160.169  247.086   85.785
  141724 -159.663  246.773   84.908
  141725 -157.439  246.785   85.900
  141726 -158.426  246.900   83.247
  141727 -156.971  246.695   83.108
  141728 -156.680  247.261   84.457
  141729 -155.300  248.186   85.265
  141730 -155.603  249.002   84.488
  141731 -156.513  248.003   83.985
  141732 -156.703  246.899   84.060
  141733 -155.082  248.579   85.201
  141734 -154.572  247.089   84.009
  141735 -154.937  246.799   84.530
  141736 -153.634  246.096   83.035
  141737 -152.948  246.372   84.815
  141738 -152.143  247.704   85.385
  141739 -150.814  247.292   85.453
  141740 -151.385  247.054   83.722
  141741 -150.253  248.634   85.376
  141742 -151.298  245.191   85.914
  141743 -153.240  246.255   85.704
  141744 -152.283  248.352   84.956
  141745 -153.712  246.847   83.812
  141746 -154.660  248.311   85.152
  141747 -156.151  247.138   85.122
  141748 -156.200  246.897   83.424
  141749 -156.655  245.867   85.254
  141750 -154.459  245.981   84.228
  141751 -153.710  247.461   83.589
  141752 -154.830  246.260   83.910
  141753 -154.512  246.543   81.917
  141754 -153.718  245.627   81.794
  141755 -154.373  247.627   82.984
  141756 -155.864  247.217   81.957
  141757 -156.316  244.803   83.696
  141758 -157.314  245.179   83.188
  141759 -157.588  244.905   83.951
  141760 -156.152  245.592   83.932
  141761 -156.238  248.102   85.347
  141762 -156.663  244.623   85.186
  141763 -154.540  245.837   84.891
  141764 -158.874  246.332   83.358
  141765 -155.664  246.434   82.820
  141766 -154.652  245.660   81.810
  141767 -159.674  246.668   82.226
  141768 -158.703  244.960   82.591
  141769 -158.190  246.230   83.707
  141770 -159.292  246.930   82.909
  141771 -159.228  246.333   82.482
  141772 -157.901  245.844   81.993
  141773 -160.282  245.065   84.428
  141774 -159.167  244.232   83.817
  141775 -161.286  244.504   83.959
  141776 -160.342  245.241   83.579
  141777 -157.619  245.505   84.358
  141778 -158.742  243.164   83.429
  141779 -156.731  242.909   82.705
  141780 -157.774  246.297   85.013
  141781 -154.442  243.785   84.330
  141782 -155.981  245.115   84.939
  141783 -157.770  245.878   85.087
  141784 -157.205  244.596   83.261
  141785 -157.471  243.728   84.102
  141786 -159.106  244.235   83.611
  141787 -160.371  244.855   84.480
  141788 -161.846  244.603   83.497
  141789 -160.104  244.677   84.614
  141790 -158.763  244.943   83.683
  141791 -157.396  243.481   82.922
  141792 -156.549  245.357   82.580
  141793 -156.250  247.230   83.736
  141794 -158.906  246.801   83.163
  141795 -158.301  245.588   83.340
  141796 -158.428  248.031   82.790
  141797 -156.615  247.546   82.351
  141798 -155.502  247.364   81.989
  141799 -155.951  248.688   82.892
  141800 -154.845  247.197   80.383
  141801 -155.562  247.150   81.397
  141802 -154.033  246.815   82.707
  141803 -154.902  246.252   80.479
  141804 -155.257  244.419   80.360
  141805 -155.490  243.835   81.290
  141806 -154.244  244.476   79.524
  141807 -154.738  247.645   80.188
  141808 -155.682  246.085   80.884
  141809 -157.176  244.636   81.147
  141810 -156.458  244.354   80.199
  141811 -155.401  246.563   81.388
  141812 -156.626  246.176   82.387
  141813 -153.491  246.178   83.543
  141814 -154.906  245.014   82.496
  141815 -155.263  244.396   83.699
  141816 -155.133  244.047   84.390
  141817 -155.709  244.335   84.077
  141818 -156.904  245.130   85.553
  141819 -160.148  244.014   83.575
  141820 -156.231  244.281   84.131
  141821 -154.944  243.981   84.249
  141822 -155.877  244.570   83.511
  141823 -156.782  244.661   84.269
  141824 -156.751  244.981   84.676
  141825 -158.128  246.196   85.662
  141826 -157.331  245.713   83.768
  141827 -154.546  244.697   83.317
  141828 -151.639  244.603   83.654
  141829 -154.140  246.560   83.705
  141830 -153.824  247.098   83.454
  141831 -153.793  248.134   82.566
  141832 -151.725  246.611   83.665
  141833 -150.611  246.558   82.786
  141834 -150.646  244.256   83.920
  141835 -151.433  244.063   83.816
  141836 -151.354  246.532   82.187
  141837 -149.666  246.404   84.079
  141838 -150.007  247.227   83.327
  141839 -147.574  245.624   82.983
  141840 -147.902  244.577   82.704
  141841 -146.513  248.867   82.001
  141842 -146.724  247.137   82.721
  141843 -146.438  248.061   83.733
  141844 -147.298  246.221   81.283
  141845 -145.402  245.671   81.951
  141846 -144.620  245.723   81.871
  141847 -144.457  245.435   82.209
  141848 -145.531  246.571   82.545
  141849 -147.510  244.572   82.516
  141850 -148.245  246.705   83.334
  141851 -148.577  248.667   83.768
  141852 -147.755  248.481   85.487
  141853 -148.544  248.021   84.989
  141854 -147.760  248.159   83.751
  141855 -149.088  247.700   85.053
  141856 -150.961  246.317   84.100
  141857 -150.630  247.069   84.129
  141858 -151.039  247.632   85.842
  141859 -151.311  245.697   85.938
  141860 -150.226  246.285   85.155
  141861 -149.999  244.911   84.994
  141862 -150.730  246.562   84.949
  141863 -152.201  248.748   83.163
  141864 -152.457  247.011   81.765
  141865 -152.298  247.749   82.990
  141866 -150.367  245.383   83.481
  141867 -150.131  244.700   83.365
  141868 -151.938  243.710   83.971
  141869 -151.429  242.667   81.707
  141870 -152.727  243.369   80.233
  141871 -152.244  245.177   81.182
  141872 -151.073  245.414   80.059
  141873 -151.859  246.965   81.014
  141874 -151.988  245.322   80.886
  141875 -152.501  243.997   82.665
  141876 -150.147  244.260   82.137
  141877 -148.800  244.948   82.003
  141878 -149.590  244.682   81.719
  141879 -149.724  242.934   83.112
  141880 -147.396  244.188   83.327
  141881 -148.975  245.216   84.922
  141882 -147.690  244.734   83.577
  141883 -146.339  245.718   82.798
  141884 -146.491  246.320   83.019
  141885 -144.520  245.937   83.757
  141886 -145.525  244.643   82.520
  141887 -146.684  245.033   83.047
  141888 -144.035  245.496   81.043
  141889 -143.137  245.579   82.486
  141890 -143.787  247.020   83.221
  141891 -144.822  245.816   86.279
  141892 -147.198  245.152   85.892
  141893 -147.453  246.469   85.224
  141894 -146.458  246.842   85.297
  141895 -145.977  247.075   85.295
  141896 -146.953  246.281   84.842
  141897 -147.545  246.079   85.082
  141898 -147.315  247.803   85.086
  141899 -146.019  246.620   84.265
  141900 -148.906  248.146   83.455
  141901 -146.894  247.796   84.931
  141902 -144.112  248.781   83.683
  141903 -145.771  249.305   83.456
  141904 -147.553  247.215   84.924
  141905 -145.080  249.473   83.480
  141906 -143.339  248.407   83.265
  141907 -142.831  249.581   83.708
  141908 -143.732  247.992   84.104
  141909 -144.894  248.132   84.908
  141910 -141.929  248.674   83.323
  141911 -141.389  247.476   83.256
  141912 -143.788  247.339   83.126
  141913 -145.734  247.579   82.860
  141914 -145.161  247.017   84.848
  141915 -146.111  244.742   84.029
  141916 -145.328  246.122   83.637
  141917 -142.738  247.711   84.195
  141918 -143.217  247.709   85.973
  141919 -144.411  247.671   84.950
  141920 -142.199  246.372   85.128
  141921 -140.382  245.675   84.134
  141922 -140.126  247.441   85.710
  141923 -141.833  245.183   84.653
  141924 -141.698  249.436   84.827
  141925 -144.142  248.968   84.671
  141926 -144.406  247.997   82.673
  141927 -142.730  249.162   82.661
  141928 -141.008  248.541   83.546
  141929 -141.083  249.166   84.163
  141930 -140.327  249.552   83.262
  141931 -139.440  250.061   83.545
  141932 -140.685  250.452   83.758
  141933 -141.744  251.252   85.113
  141934 -141.432  250.061   86.818
  141935 -140.501  252.350   84.448
  141936 -139.114  253.365   85.474
  141937 -139.867  255.193   85.235
  141938 -137.845  254.951   86.217
  141939 -138.420  255.029   85.989
  141940 -140.053  251.927   84.428
  141941 -139.530  252.385   84.567
  141942 -138.888  253.067   84.159
  141943 -141.765  251.268   84.441
  141944 -144.376  252.891   84.966
  141945 -144.561  251.737   84.759
  141946 -144.585  249.638   85.767
  141947 -145.131  250.501   85.903
  141948 -143.012  251.067   87.021
  141949 -142.283  251.192   85.975
  141950 -142.978  250.673   85.582
  141951 -144.744  251.184   86.677
  141952 -145.340  250.583   86.833
  141953 -145.740  248.369   87.361
  141954 -147.387  247.190   85.932
  141955 -145.485  247.647   85.942
  141956 -145.602  249.548   88.101
  141957 -146.398  248.778   85.497
  141958 -146.245  246.888   87.060
  141959 -146.472  246.020   87.579
  141960 -148.867  245.341   86.950
  141961 -149.568  245.220   86.197
  141962 -149.237  246.614   85.773
  141963 -150.949  247.013   86.131
  141964 -152.099  248.372   87.105
  141965 -152.479  249.181   85.981
  141966 -152.115  247.038   86.136
  141967 -151.467  245.855   86.186
  141968 -152.162  244.910   87.673
  141969 -152.272  246.789   86.557
  141970 -151.389  246.744   86.975
  141971 -152.358  249.812   87.132
  141972 -151.005  248.223   87.381
  141973 -150.072  247.088   86.372
  141974 -149.703  246.208   87.166
  141975 -149.296  248.118   85.619
  141976 -147.680  247.169   84.701
  141977 -146.824  246.577   85.817
  141978 -145.813  247.278   86.488
  141979 -148.030  248.493   85.338
  141980 -145.966  250.268   86.361
  141981 -143.661  249.973   86.328
  141982 -144.393  249.377   86.215
  141983 -143.530  251.594   84.948
  141984 -142.884  249.365   85.847
  141985 -142.625  249.028   85.944
  141986 -143.529  248.135   84.629
  141987 -142.222  246.541   83.522
  141988 -143.532  247.846   84.749
  141989 -142.910  247.994   82.656
  141990 -145.279  249.452   83.083
  141991 -145.637  248.180   81.278
  141992 -142.950  249.772   81.918
  141993 -144.122  248.513   80.628
  141994 -145.753  247.654   82.581
  141995 -145.258  246.501   82.478
  141996 -146.895  246.384   81.602
  141997 -146.054  246.943   82.625
  141998 -143.318  247.506   81.918
  141999 -144.777  246.358   81.485
  142000 -146.183  246.959   81.929
  142001 -146.053  247.628   82.931
  142002 -147.194  248.958   83.691
  142003 -145.983  248.888   84.037
  142004 -145.501  248.805   82.614
  142005 -143.435  247.434   82.592
  142006 -144.210  248.830   81.658
  142007 -147.033  247.245   83.200
  142008 -146.269  248.163   83.427
  142009 -148.695  246.857   83.070
  142010 -146.522  248.606   82.282
  142011 -147.197  247.406   83.147
  142012 -147.021  248.119   82.813
  142013 -148.616  246.578   81.547
  142014 -145.619  249.649   83.723
  142015 -147.007  249.837   82.579
  142016 -145.833  249.103   83.489
  142017 -147.336  249.271   83.440
  142018 -145.519  248.787   82.144
  142019 -148.112  247.461   83.267
  142020 -147.404  249.184   82.328
  142021 -147.076  248.919   81.561
  142022 -148.730  247.499   82.003
  142023 -147.585  247.791   81.786
  142024 -148.961  248.705   81.105
  142025 -147.263  246.710   82.031
  142026 -144.497  246.491   80.619
  142027 -144.049  246.600   79.314
  142028 -144.829  245.137   79.324
  142029 -144.488  245.466   79.718
  142030 -143.775  243.821   80.271
  142031 -145.757  244.403   80.102
  142032 -147.274  243.418   80.592
  142033 -147.179  246.149   80.259
  142034 -150.177  245.943   80.867
  142035 -150.112  245.728   80.318
  142036 -147.834  243.000   81.051
  142037 -147.334  245.415   82.671
  142038 -149.087  247.919   81.718
  142039 -148.487  245.018   81.254
  142040 -146.623  246.027   81.111
  142041 -146.251  247.321   81.009
  142042 -144.428  245.196   81.289
  142043 -146.079  245.223   81.251
  142044 -144.531  244.080   81.248
  142045 -147.184  242.974   82.650
  142046 -147.971  243.472   81.568
  142047 -148.482  244.648   80.379
  142048 -146.976  245.672   82.187
  142049 -147.931  244.988   81.738
  142050 -147.241  242.099   81.923
  142051 -147.454  242.958   81.388
  142052 -148.755  243.999   82.876
  142053 -147.705  243.590   83.546
  142054 -147.061  243.996   84.895
  142055 -146.332  245.170   83.987
  142056 -147.193  245.624   83.955
  142057 -144.917  244.967   83.811
  142058 -144.655  244.719   83.556
  142059 -144.448  246.494   81.753
  142060 -146.955  247.539   82.590
  142061 -145.903  246.030   83.140
  142062 -147.064  245.172   81.644
  142063 -147.296  245.048   81.767
  142064 -147.043  244.442   80.618
  142065 -147.368  244.704   81.826
  142066 -147.763  242.364   80.683
  142067 -147.391  243.530   82.580
  142068 -148.918  246.990   81.836
  142069 -148.652  245.387   82.972
  142070 -149.660  243.189   82.621
  142071 -149.346  245.102   82.448
  142072 -148.247  242.379   83.284
  142073 -147.547  242.490   83.338
  142074 -146.921  241.300   85.740
  142075 -145.483  242.194   84.099
  142076 -149.392  243.213   84.642
  142077 -147.843  245.136   83.078
  142078 -147.860  245.211   83.202
  142079 -148.535  243.889   83.843
  142080 -149.023  242.676   82.645
  142081 -147.229  242.793   82.674
  142082 -146.245  243.473   82.667
  142083 -147.377  245.516   82.148
  142084 -147.043  242.961   84.150
  142085 -149.615  242.489   83.508
  142086 -149.331  242.286   84.017
  142087 -149.657  242.618   82.839
  142088 -151.937  239.659   81.650
  142089 -151.600  243.277   83.125
  142090 -151.787  242.878   84.052
  142091 -150.731  243.487   84.687
  142092 -151.503  243.288   84.352
  142093 -152.788  242.917   84.370
  142094 -153.632  244.545   85.532
  142095 -155.332  245.680   84.869
  142096 -155.111  243.554   84.999
  142097 -154.503  245.064   84.306
  142098 -150.523  245.758   82.850
  142099 -153.927  244.598   84.208
  142100 -151.877  244.268   82.223
